tpp_australian_labor_party_percentage, total_formal_votes, tpp_australian_labor_party_votes, state, division_name, polling_place_type_id, tpp_swing, tpp_liberal_national_coalition_percentage, tpp_liberal_national_coalition_votes, longitude, latitude, polling_place_id, division_id, polling_place_name
68.63,424,291,"NSW","Chifley","1",1.91,31.37,133,150.8642732,-33.7552034,"83628","111","Doonside Central"
63.86,2784,1778,"NSW","Chifley","1",6.69,36.14,1006,150.875,-33.7563,"1028","111","Doonside North"
51.07,748,382,"NSW","Chifley","1",13.78,48.93,366,150.8855827,-33.7831813,"83627","111","Doonside South"
67.14,2057,1381,"NSW","Chifley","1",4.77,32.86,676,150.852,-33.7425,"31463","111","Glendenning"
65.3,2919,1906,"NSW","Chifley","1",5.66,34.7,1013,150.84,-33.7361,"31030","111","Hassall Grove"
70.25,1721,1209,"NSW","Chifley","1",5.71,29.75,512,150.825,-33.7477,"397","111","Hebersham"
67.37,1523,1026,"NSW","Chifley","1",8.39,32.63,497,150.8008757,-33.7381603,"399","111","Lethbridge Park"
63.01,1584,998,"NSW","Chifley","1",4.92,36.99,586,150.895,-33.7565,"1036","111","Marayong"
59.6,797,475,"NSW","Chifley","1",9.14,40.4,322,150.896,-33.7429,"1037","111","Marayong Heights"
61.94,1009,625,"NSW","Chifley","1",6.49,38.06,384,150.885,-33.7606,"1038","111","Marayong South"
57.37,1499,860,"NSW","Chifley","1",4.6,42.63,639,150.8914958,-33.7476227,"1030","111","Marayong West"
46.95,1883,884,"NSW","Chifley","1",-5.23,53.05,999,150.834,-33.696,"1039","111","Marsden Park"
59.41,239,142,"NSW","Chifley","1",5.73,40.59,97,150.831,-33.7875,"83687","111","Minchinbury (Chifley)"
77.14,1159,894,"NSW","Chifley","1",0.07,22.86,265,150.825511,-33.7672611,"402","111","Mount Druitt"
63.11,12113,7644,"NSW","Chifley","5",9.82,36.89,4469,150.8439001,-33.7722375,"33976","111","Mount Druitt CHIFLEY PPVC"
74.43,1725,1284,"NSW","Chifley","1",1.47,25.57,441,150.812,-33.7639,"403","111","Mount Druitt North"
60.98,1525,930,"NSW","Chifley","1",2.92,39.02,595,150.814,-33.7749,"404","111","Mount Druitt South"
67.63,2447,1655,"NSW","Chifley","1",5.21,32.37,792,150.838,-33.7491,"406","111","Plumpton"
71.16,1113,792,"NSW","Chifley","1",1.2,28.84,321,150.8349137,-33.7479386,"83588","111","Plumpton Central"
58.93,1787,1053,"NSW","Chifley","1",6.1,41.07,734,150.885,-33.7377,"1046","111","Quakers Hill"
61.4,399,245,"NSW","Chifley","1",2.76,38.6,154,150.896,-33.7292,"56862","111","Quakers Hill East (Chifley)"
66.14,1766,1168,"NSW","Chifley","1",5.15,33.86,598,150.841,-33.769,"407","111","Rooty Hill North"
62.79,1822,1144,"NSW","Chifley","1",5.07,37.21,678,150.8448782,-33.7733925,"408","111","Rooty Hill South"
70.75,653,462,"NSW","Chifley","1",-0.95,29.25,191,150.8356366,-33.7719179,"83589","111","Rooty Hill West"
55.6,2241,1246,"NSW","Chifley","1",3.09,44.4,995,150.7826436,-33.7331733,"82531","111","Ropes Crossing"
66.09,1150,760,"NSW","Chifley","1",8.73,33.91,390,150.807,-33.7278,"411","111","Shalvey"
62.9,62,39,"NSW","Chifley","1",15.67,37.1,23,151.2064528,-33.8730501,"14039","111","Sydney (Chifley)"
66.04,1428,943,"NSW","Chifley","1",7.99,33.96,485,150.7948779,-33.7453707,"412","111","Tregear"
68.45,1404,961,"NSW","Chifley","1",8.23,31.55,443,150.81,-33.7526,"414","111","Whalan"
66.63,893,595,"NSW","Chifley","1",5.83,33.37,298,150.794,-33.7256,"415","111","Willmot"
59.97,1289,773,"NSW","Chifley","1",6.7,40.03,516,150.882,-33.7496,"32335","111","Woodcroft"
24.35,1729,421,"NSW","Cook","1",1.86,75.65,1308,151.1066889,-33.996455,"33","112","Blakehurst South"
40.0,15,6,"NSW","Cook","5",23.64,60.0,9,151.101818,-34.03313,"65420","112","BLV Cook PPVC"
43.69,563,246,"NSW","Cook","1",5.83,56.31,317,151.148,-33.9627,"80144","112","Brighton-Le-Sands (Cook)"
22.92,506,116,"NSW","Cook","1",1.95,77.08,390,151.1351206,-34.0542808,"83518","112","Burraneer"
24.11,2733,659,"NSW","Cook","1",0.66,75.89,2074,151.133,-34.0507,"417","112","Burraneer Bay"
31.38,1437,451,"NSW","Cook","1",4.82,68.62,986,151.1230705,-34.0462315,"419","112","Caringbah Central"
32.39,2127,689,"NSW","Cook","1",6.39,67.61,1438,151.121,-34.03343,"420","112","Caringbah North"
25.76,2589,667,"NSW","Cook","1",1.33,74.24,1922,151.123,-34.0537,"418","112","Caringbah South"
29.6,1588,470,"NSW","Cook","1",4.09,70.4,1118,151.113,-34.0459,"421","112","Caringbah West"
44.74,637,285,"NSW","Cook","1",4.28,55.26,352,151.128,-33.9727,"80139","112","Carlton South (Cook)"
30.84,749,231,"NSW","Cook","1",2.58,69.16,518,151.116,-33.9834,"40","112","Carss Park"
49.44,178,88,"NSW","Cook","5",-10.66,50.56,90,151.2063239,-33.8824351,"97578","112","Central Sydney COOK PPVC"
27.75,872,242,"NSW","Cook","1",2.9,72.25,630,151.1,-33.9855,"80121","112","Connells Point (Cook)"
29.13,1919,559,"NSW","Cook","1",2.11,70.87,1360,151.148,-34.0538,"422","112","Cronulla"
31.49,1899,598,"NSW","Cook","1",3.48,68.51,1301,151.1530107,-34.0573311,"423","112","Cronulla Central"
30.41,2279,693,"NSW","Cook","1",1.4,69.59,1586,151.154,-34.0653,"425","112","Cronulla South"
0.0,0,0,"NSW","Cook","5",0.0,0.0,0,151.1022234,-34.0332079,"30103","112","Divisional Office (PREPOLL)"
34.32,271,93,"NSW","Cook","5",5.85,65.68,178,151.0139349,-34.0668419,"33875","112","Engadine COOK PPVC"
27.03,1539,416,"NSW","Cook","1",5.35,72.97,1123,151.158,-34.0389,"445","112","Greenhills Beach"
38.75,1605,622,"NSW","Cook","1",0.14,61.25,983,151.084,-34.0371,"1207","112","Gymea"
32.52,2577,838,"NSW","Cook","1",0.08,67.48,1739,151.083,-34.0468,"430","112","Gymea Bay"
26.67,465,124,"NSW","Cook","1",8.83,73.33,341,151.0841204,-34.0425237,"83533","112","Gymea Bay North"
32.7,1061,347,"NSW","Cook","1",1.42,67.3,714,151.088,-34.0265,"429","112","Gymea North"
29.44,1250,368,"NSW","Cook","5",2.03,70.56,882,151.1068363,-33.9663791,"82538","112","Hurstville COOK PPVC"
35.77,274,98,"NSW","Cook","1",9.2,64.23,176,151.078,-34.0331,"80185","112","Kirrawee (Cook)"
30.15,1015,306,"NSW","Cook","1",4.57,69.85,709,151.123,-33.9839,"49","112","Kogarah Bay"
41.56,681,283,"NSW","Cook","1",6.97,58.44,398,151.137,-33.9687,"54","112","Kogarah East"
29.27,1264,370,"NSW","Cook","1",6.53,70.73,894,151.204,-34.0108,"433","112","Kurnell"
22.47,2154,484,"NSW","Cook","1",0.38,77.53,1670,151.1189871,-34.0636292,"434","112","Lilli Pilli"
37.43,1790,670,"NSW","Cook","1",3.91,62.57,1120,151.098,-34.0332,"435","112","Miranda"
41.89,1134,475,"NSW","Cook","1",2.56,58.11,659,151.1008735,-34.036371,"436","112","Miranda Central"
28.48,15676,4465,"NSW","Cook","5",3.32,71.52,11211,151.1022225,-34.0332379,"33960","112","Miranda COOK PPVC"
30.63,1590,487,"NSW","Cook","1",5.36,69.37,1103,151.113,-34.0314,"437","112","Miranda North"
45.17,321,145,"NSW","Cook","1",-3.88,54.83,176,151.0968145,-34.0343221,"97411","112","Miranda South"
38.43,2087,802,"NSW","Cook","1",7.62,61.57,1285,151.138,-33.9847,"69","112","Ramsgate"
40.23,2980,1199,"NSW","Cook","1",6.73,59.77,1781,151.144,-33.982,"61","112","Ramsgate Beach"
39.62,1913,758,"NSW","Cook","5",5.58,60.38,1155,151.13895,-33.95144,"82542","112","Rockdale COOK PPVC"
33.67,2070,697,"NSW","Cook","1",5.5,66.33,1373,151.139,-33.9991,"41","112","Sandringham"
34.39,2277,783,"NSW","Cook","1",4.15,65.61,1494,151.13,-33.9951,"68","112","Sans Souci"
47.19,89,42,"NSW","Cook","1",1.51,52.81,47,151.2064528,-33.8730501,"14040","112","Sydney (Cook)"
23.77,1426,339,"NSW","Cook","1",2.35,76.23,1087,151.112,-34.0084,"439","112","Sylvania"
27.24,2599,708,"NSW","Cook","1",6.3,72.76,1891,151.098,-34.0124,"441","112","Sylvania Heights"
24.51,608,149,"NSW","Cook","1",9.03,75.49,459,151.09556,-34.0142066,"83514","112","Sylvania Heights South"
26.44,1282,339,"NSW","Cook","1",7.68,73.56,943,151.105,-34.0196,"444","112","Sylvania South"
19.86,1153,229,"NSW","Cook","1",7.0,80.14,924,151.123,-34.0189,"443","112","Taren Point"
34.53,2282,788,"NSW","Cook","1",2.29,65.47,1494,151.146,-34.0456,"446","112","Woolooware"
23.98,467,112,"NSW","Cook","1",10.96,76.02,355,151.145603,-34.0396225,"97407","112","Woolooware North"
26.81,1895,508,"NSW","Cook","1",1.87,73.19,1387,151.103,-34.0479,"447","112","Yowie Bay"
27.66,922,255,"NSW","Cowper","1",6.23,72.34,667,152.786424,-31.0554733,"474","113","Aldavilla"
41.36,2077,859,"NSW","Cowper","1",-6.67,58.64,1218,153.08,-30.3637,"31727","113","Bayldon"
36.27,102,37,"NSW","Cowper","1",5.49,63.73,65,152.509,-30.8188,"454","113","Bellbrook"
69.72,1453,1013,"NSW","Cowper","1",-11.14,30.28,440,152.895,-30.4516,"456","113","Bellingen"
71.6,750,537,"NSW","Cowper","1",10.66,28.4,213,152.8988106,-30.4490208,"83890","113","Bellingen North"
40.0,15,6,"NSW","Cowper","5",-28.23,60.0,9,152.828489,-31.0807034,"65448","113","BLV Cowper PPVC"
36.19,1260,456,"NSW","Cowper","1",-6.44,63.81,804,153.077,-30.3346,"458","113","Boambee"
43.19,426,184,"NSW","Cowper","1",11.81,56.81,242,153.0847669,-30.3587339,"83751","113","Boambee East"
35.61,997,355,"NSW","Cowper","1",-3.97,64.39,642,153.0506212,-30.3847392,"459","113","Bonville"
31.58,76,24,"NSW","Cowper","1",-5.26,68.42,52,152.629,-30.2747,"32370","113","Bostobrick"
45.67,889,406,"NSW","Cowper","1",-4.34,54.33,483,152.854,-30.6436,"460","113","Bowraville"
44.94,672,302,"NSW","Cowper","1",-6.62,55.06,370,153.1158675,-30.2970164,"462","113","Coffs Harbour"
44.25,1435,635,"NSW","Cowper","1",-2.8,55.75,800,153.118226,-30.2987081,"464","113","Coffs Harbour Central"
37.72,14082,5312,"NSW","Cowper","5",0.65,62.28,8770,153.1158675,-30.2970164,"33739","113","Coffs Harbour COWPER PPVC"
52.74,1369,722,"NSW","Cowper","1",-13.12,47.26,647,153.1358181,-30.305341,"465","113","Coffs Harbour Jetty"
45.57,158,72,"NSW","Cowper","1",17.2,54.43,86,153.1274649,-30.2793174,"83637","113","Coffs Harbour North"
42.17,1736,732,"NSW","Cowper","1",-4.9,57.83,1004,153.104,-30.2926,"494","113","Coffs Harbour South"
42.26,2066,873,"NSW","Cowper","1",-3.6,57.74,1193,153.112,-30.2828,"466","113","Coffs Harbour West"
44.55,606,270,"NSW","Cowper","1",-1.48,55.45,336,152.971,-31.1898,"468","113","Crescent Head"
37.14,70,26,"NSW","Cowper","5",5.51,62.86,44,152.8285931,-31.0810841,"30104","113","Divisional Office (PREPOLL)"
42.19,1088,459,"NSW","Cowper","1",-1.47,57.81,629,152.7117264,-30.3393389,"2067","113","Dorrigo"
26.91,1375,370,"NSW","Cowper","1",-2.76,73.09,1005,152.915,-31.4781,"33903","113","Emerald Downs"
43.26,356,154,"NSW","Cowper","1",-5.09,56.74,202,152.882,-30.831,"470","113","Eungai Creek"
30.31,551,167,"NSW","Cowper","1",3.12,69.69,384,152.88,-31.0327,"471","113","Frederickton"
25.6,586,150,"NSW","Cowper","1",1.47,74.4,436,152.9461395,-31.0262943,"472","113","Gladstone"
59.48,269,160,"NSW","Cowper","1",-5.09,40.52,109,152.8842079,-30.388274,"473","113","Gleniffer"
33.5,206,69,"NSW","Cowper","1",1.06,66.5,137,153.044064,-31.051426,"476","113","Hat Head"
30.57,772,236,"NSW","Cowper","1",0.58,69.43,536,152.883,-31.429,"477","113","Hibbard"
31.16,536,167,"NSW","Cowper","1",-3.85,68.84,369,152.8727434,-31.4733188,"501","113","Innes Lake"
35.44,951,337,"NSW","Cowper","1",6.23,64.56,614,152.8764055,-31.4578251,"97473","113","Innes Lake North"
34.12,721,246,"NSW","Cowper","1",1.83,65.88,475,152.8467429,-31.0833982,"482","113","Kempsey East"
40.34,828,334,"NSW","Cowper","1",0.96,59.66,494,152.8261994,-31.0692762,"483","113","Kempsey Heights"
32.6,7623,2485,"NSW","Cowper","5",0.43,67.4,5138,152.8421126,-31.0772723,"33678","113","Kempsey PPVC"
48.63,512,249,"NSW","Cowper","1",-5.74,51.37,263,152.829606,-31.094928,"485","113","Kempsey South"
37.89,673,255,"NSW","Cowper","1",2.22,62.11,418,152.829924,-31.0777572,"486","113","Kempsey West"
41.66,953,397,"NSW","Cowper","1",-7.87,58.34,556,153.13145,-30.25398,"2090","113","Korora (Cowper)"
40.64,219,89,"NSW","Cowper","1",1.03,59.36,130,152.835,-31.2124,"8868","113","Kundabung"
30.95,1916,593,"NSW","Cowper","1",0.84,69.05,1323,152.919,-30.7095,"489","113","Macksville"
56.2,121,68,"NSW","Cowper","1",-3.86,43.8,53,152.8104603,-30.5670072,"491","113","Missabotti"
45.85,325,149,"NSW","Cowper","1",-3.76,54.15,176,153.043104,-30.463838,"492","113","Mylestom"
44.39,1221,542,"NSW","Cowper","1",-3.34,55.61,679,153.0054562,-30.6420732,"493","113","Nambucca Heads"
38.84,3785,1470,"NSW","Cowper","5",-0.61,61.16,2315,153.0031227,-30.6424474,"33737","113","Nambucca Heads PPVC"
40.99,566,232,"NSW","Cowper","1",0.05,59.01,334,152.984,-30.6403,"495","113","Newville"
32.92,325,107,"NSW","Cowper","1",29.66,67.08,218,153.0861913,-30.30869,"83753","113","North Boambee Valley"
28.96,15044,4357,"NSW","Cowper","5",2.64,71.04,10687,152.9079506,-31.4301441,"33677","113","Port Macquarie COWPER PPVC"
39.8,1882,749,"NSW","Cowper","1",-8.74,60.2,1133,152.921,-31.4341,"500","113","Port Macquarie East"
40.29,273,110,"NSW","Cowper","1",10.03,59.71,163,152.8998811,-31.4565091,"83752","113","Port Macquarie Greenmeadows"
31.54,298,94,"NSW","Cowper","1",0.95,68.46,204,152.874,-31.4047,"11941","113","Port Macquarie North Shore"
42.5,1699,722,"NSW","Cowper","1",-7.39,57.5,977,152.9185203,-31.4534546,"475","113","Port Macquarie South"
42.04,1068,449,"NSW","Cowper","1",-3.19,57.96,619,152.914,-31.4293,"499","113","Port Macquarie Town Beach"
31.73,1730,549,"NSW","Cowper","1",-0.9,68.27,1181,152.896,-31.4355,"502","113","Port Macquarie West"
46.23,411,190,"NSW","Cowper","1",-6.98,53.77,221,153.0126023,-30.4497149,"503","113","Raleigh"
55.19,212,117,"NSW","Cowper","1",3.03,44.81,95,153.029,-30.4461,"504","113","Repton"
48.84,1247,609,"NSW","Cowper","1",-6.47,51.16,638,153.0979486,-30.3628682,"506","113","Sawtell"
51.28,546,280,"NSW","Cowper","1",1.27,48.72,266,152.9955033,-30.74939,"507","113","Scotts Head"
35.99,1406,506,"NSW","Cowper","1",-2.47,64.01,900,152.903282,-31.4304075,"31458","113","Settlement Shores"
32.62,1165,380,"NSW","Cowper","1",4.74,67.38,785,153.0391993,-30.8911488,"510","113","South West Rocks"
34.13,1087,371,"NSW","Cowper","1",-2.84,65.87,716,153.0404882,-30.8880205,"32333","113","South West Rocks South"
43.35,609,264,"NSW","Cowper","1",2.94,56.65,345,152.9944399,-30.8206975,"511","113","Stuarts Point"
56.52,23,13,"NSW","Cowper","1",17.16,43.48,10,151.2064528,-33.8730501,"14041","113","Sydney (Cowper)"
38.91,1691,658,"NSW","Cowper","1",-9.95,61.09,1033,152.922,-31.4726,"512","113","Tacking Point"
34.04,188,64,"NSW","Cowper","1",-2.29,65.96,124,152.7194329,-30.7649994,"514","113","Taylors Arm"
25.2,488,123,"NSW","Cowper","1",5.78,74.8,365,152.794,-31.3338,"515","113","Telegraph Point"
57.5,280,161,"NSW","Cowper","1",-2.03,42.5,119,152.7528051,-30.4294142,"516","113","Thora"
25.41,185,47,"NSW","Cowper","1",29.46,74.59,138,152.8312471,-31.454806,"97476","113","Thrumster"
44.0,1618,712,"NSW","Cowper","1",-6.25,56.0,906,153.085,-30.3512,"517","113","Toormina"
44.4,259,115,"NSW","Cowper","1",-4.16,55.6,144,153.0134512,-30.288844,"519","113","Upper Orara"
44.26,1455,644,"NSW","Cowper","1",-1.55,55.74,811,153.0208529,-30.4950764,"520","113","Urunga"
33.8,213,72,"NSW","Cowper","1",-3.59,66.2,141,152.829,-30.739,"521","113","Utungun"
49.28,832,410,"NSW","Cowper","1",-1.56,50.72,422,153.0024636,-30.5916721,"522","113","Valla Beach"
22.02,336,74,"NSW","Cowper","1",2.4,77.98,262,152.9053259,-30.7564873,"523","113","Warrell Creek"
28.47,288,82,"NSW","Cowper","1",10.75,71.53,206,152.6248927,-30.9258568,"527","113","Willawarrin"
70.86,978,693,"NSW","Cunningham","1",-4.93,29.14,285,150.931,-34.3069,"1661","114","Austinmer"
58.93,1142,673,"NSW","Cunningham","1",-3.04,41.07,469,150.872,-34.3877,"31754","114","Balgownie"
59.87,1717,1028,"NSW","Cunningham","1",-3.24,40.13,689,150.8795144,-34.3889467,"1662","114","Balgownie Central"
75.77,904,685,"NSW","Cunningham","1",4.46,24.23,219,150.9168797,-34.3684988,"1664","114","Bellambi"
