emp_to_pop, cert, female_par, ogc_fid, median11, male_less_, male_part_, y12, uni, part_rate, ssc_name, ssc2011
0.454545,0.33945,0.737489,6087,20289.17647,0.162785,0.900274,0.587156,0.073394,0.0,"Black Point",40050
0.781562,0.304308,0.737489,6088,49446.73418,0.162785,0.900274,0.292517,0.403175,0.0,"Blackwood (SA)",40051
0.598595,0.264848,0.737489,6089,29096.29932,0.162785,0.900274,0.510779,0.224373,0.0,"Blair Athol (SA)",40052
0.756243,0.361956,0.737489,6397,43015.21992,0.162785,0.900274,0.472868,0.165176,0.0,"Largs North",40360
0.791469,0.387097,0.737489,6093,38537.47368,0.162785,0.900274,0.391705,0.221198,0.0,"Blewitt Springs",40056
0.796646,0.370293,0.737489,6099,44011.15789,0.162785,0.900274,0.487448,0.142259,0.0,"Boston",40062
0.789474,0.319749,0.737489,6094,34268.0,0.162785,0.900274,0.561129,0.119122,0.0,"Blyth",40057
0.52518,0.289855,0.737489,6095,26468.0,0.162785,0.900274,0.666667,0.043478,0.0,"Bolivar",40058
0.616114,0.242353,0.737489,6100,32648.0,0.162785,0.900274,0.447059,0.310588,0.0,"Bowden",40063
0.6,0.247253,0.737489,6101,30064.66667,0.162785,0.900274,0.653846,0.098901,0.0,"Bowmans",40064
0.71875,0.366516,0.737489,6112,32371.52941,0.162785,0.900274,0.484163,0.149321,0.0,"Brukunga",40075
0.7,0.341969,0.737489,6113,38254.66667,0.162785,0.900274,0.57513,0.082902,0.0,"Buchfelde",40076
0.653846,0.314465,0.737489,6114,26140.59259,0.162785,0.900274,0.622642,0.062893,0.0,"Buckland Park",40077
0.693122,0.270833,0.737489,6096,29607.25926,0.162785,0.900274,0.645833,0.083333,0.0,"Booborowie",40059
0.837736,0.360902,0.737489,6097,33921.33333,0.162785,0.900274,0.488722,0.150376,0.0,"Booleroo Centre",40060
0.781987,0.350752,0.737489,6098,35924.74419,0.162785,0.900274,0.551897,0.097351,0.0,"Bordertown",40061
0.730663,0.328767,0.737489,6119,31648.0,0.162785,0.900274,0.558904,0.112329,0.0,"Burra (SA)",40082
0.834951,0.352941,0.737489,6102,49059.11111,0.162785,0.900274,0.294118,0.352941,0.0,"Bradbury (SA)",40065
0.596106,0.276208,0.737489,6103,31121.46939,0.162785,0.900274,0.6629,0.060891,0.0,"Brahma Lodge",40066
0.753894,0.196875,0.737489,6399,55559.11111,0.162785,0.900274,0.275,0.528125,0.0,"Leabrook",40362
0.821499,0.317013,0.737489,6104,48887.9177,0.162785,0.900274,0.313056,0.369931,0.0,"Bridgewater (SA)",40067
0.738355,0.297297,0.737489,6105,48020.34043,0.162785,0.900274,0.365152,0.33755,0.0,"Brighton (SA)",40068
0.603774,0.385321,0.737489,6106,18767.04762,0.162785,0.900274,0.522936,0.091743,0.0,"Brinkworth",40069
0.766667,0.295455,0.737489,6110,45592.44444,0.162785,0.900274,0.295455,0.409091,0.0,"Brown Hill Creek",40073
0.762295,0.349593,0.737489,6111,32278.43478,0.162785,0.900274,0.471545,0.178862,0.0,"Brownlow Ki",40074
0.700268,0.289042,0.737489,6120,36040.98893,0.162785,0.900274,0.635115,0.075844,0.0,"Burton (SA)",40083
0.795918,0.244898,0.737489,6115,35373.0,0.162785,0.900274,0.622449,0.132653,0.0,"Bugle Hut",40078
0.837838,0.285714,0.737489,6116,43776.57143,0.162785,0.900274,0.496599,0.217687,0.0,"Bugle Ranges",40079
0.0,0.0,0.737489,6117,14103.55556,0.162785,0.900274,0.0,0.0,0.0,"Burdett",40080
0.770566,0.247174,0.737489,6118,56352.60526,0.162785,0.900274,0.253956,0.49887,0.0,"Burnside (SA)",40081
0.677632,0.344371,0.737489,6124,32802.54545,0.162785,0.900274,0.589404,0.066225,0.0,"Caloote",40087
0.63,0.37234,0.737489,6125,31148.0,0.162785,0.900274,0.553191,0.074468,0.0,"Caltowie",40088
0.858491,0.380062,0.737489,6400,73268.0,0.162785,0.900274,0.507788,0.11215,0.0,"Leigh Creek (SA)",40363
0.556364,0.311355,0.737489,6126,24648.0,0.162785,0.900274,0.608059,0.080586,0.0,"Cambrai",40089
0.752018,0.322171,0.737489,6127,40528.39216,0.162785,0.900274,0.446882,0.230947,0.0,"Camden Park (SA)",40090
0.676297,0.270321,0.737489,6128,35366.86792,0.162785,0.900274,0.463102,0.266578,0.0,"Campbelltown (SA)",40091
0.782787,0.302419,0.737489,6129,32188.0,0.162785,0.900274,0.58871,0.108871,0.0,"Cape Jaffa",40092
0.491379,0.333333,0.737489,6130,19093.45455,0.162785,0.900274,0.603604,0.063063,0.0,"Cape Jervis",40093
0.771784,0.286885,0.737489,6131,45406.06452,0.162785,0.900274,0.418033,0.295082,0.0,"Carey Gully",40094
0.638095,0.304762,0.737489,6132,34614.66667,0.162785,0.900274,0.695238,0.0,0.0,"Carpenter Rocks",40095
0.592105,0.388158,0.737489,6133,30931.33333,0.162785,0.900274,0.440789,0.171053,0.0,"Carrickalinga",40096
0.730769,0.316869,0.737489,6134,38126.06452,0.162785,0.900274,0.598322,0.084809,0.0,"Ceduna",40097
0.684685,0.305556,0.737489,6135,26988.0,0.162785,0.900274,0.666667,0.027778,0.0,"Chaffey",40098
0.672539,0.351486,0.737489,6491,33820.94341,0.162785,0.900274,0.558981,0.089533,0.0,"Morphett Vale",40454
0.862944,0.406566,0.737489,6136,49781.33333,0.162785,0.900274,0.378788,0.214646,0.0,"Chandlers Hill",40099
0.890909,0.354545,0.737489,6137,57266.18182,0.162785,0.900274,0.345455,0.3,0.0,"Chapel Hill (SA)",40100
0.649016,0.266396,0.737489,6492,34354.66667,0.162785,0.900274,0.514537,0.219067,0.0,"Morphettville",40455
0.800578,0.344023,0.737489,6140,45014.66667,0.162785,0.900274,0.381924,0.274052,0.0,"Cherry Gardens",40103
0.513613,0.286292,0.737489,6141,24658.6267,0.162785,0.900274,0.651599,0.06211,0.0,"Christie Downs",40104
0.720524,0.271552,0.737489,6154,27720.72727,0.162785,0.900274,0.672414,0.056034,0.0,"Cobdogla",40117
0.615413,0.341079,0.737489,6142,32262.28571,0.162785,0.900274,0.541604,0.117316,0.0,"Christies Beach",40105
0.801111,0.277283,0.737489,6143,48031.95062,0.162785,0.900274,0.320713,0.402004,0.0,"Clapham",40106
0.763109,0.345253,0.737489,6144,36702.04255,0.162785,0.900274,0.48582,0.168927,0.0,"Clare (SA)",40107
0.792135,0.410615,0.737489,6147,46291.85965,0.162785,0.900274,0.354749,0.234637,0.0,"Clarendon (SA)",40110
0.513889,0.310811,0.737489,6148,22308.0,0.162785,0.900274,0.581081,0.108108,0.0,"Clayton Bay",40111
0.636316,0.285714,0.737489,6149,34190.17687,0.162785,0.900274,0.516605,0.197681,0.0,"Clearview",40112
0.799599,0.338645,0.737489,6151,34504.96203,0.162785,0.900274,0.553785,0.10757,0.0,"Cleve",40114
0.459893,0.237838,0.737489,6152,22481.33333,0.162785,0.900274,0.702703,0.059459,0.0,"Clinton (SA)",40115
0.755853,0.442568,0.737489,6155,43600.63158,0.162785,0.900274,0.405405,0.152027,0.0,"Cockatoo Valley",40118
0.614706,0.345133,0.737489,6156,29578.18868,0.162785,0.900274,0.539823,0.115044,0.0,"Coffin Bay",40119
0.717445,0.14604,0.737489,6157,65218.83333,0.162785,0.900274,0.259901,0.594059,0.0,"College Park",40120
0.788586,0.239272,0.737489,6158,49943.83333,0.162785,0.900274,0.331599,0.429129,0.0,"Collinswood",40121
0.76,0.287671,0.737489,6162,38576.57143,0.162785,0.900274,0.547945,0.164384,0.0,"Concordia",40125
0.577568,0.266736,0.737489,6163,29252.6729,0.162785,0.900274,0.641213,0.09205,0.0,"Coober Pedy",40126
0.514019,0.301887,0.737489,6164,28684.84211,0.162785,0.900274,0.613208,0.084906,0.0,"Coobowie",40127
0.726776,0.238889,0.737489,6165,28473.71429,0.162785,0.900274,0.705556,0.055556,0.0,"Cooltong",40128
0.802151,0.284188,0.737489,6166,27966.82353,0.162785,0.900274,0.623932,0.09188,0.0,"Coonalpyn",40129
0.51269,0.237374,0.737489,6495,18942.44444,0.162785,0.900274,0.722222,0.040404,0.0,"Mount Burr",40458
0.823675,0.34544,0.737489,6172,50721.03371,0.162785,0.900274,0.285184,0.369377,0.0,"Coromandel Valley",40135
0.654321,0.236915,0.737489,6173,35020.34043,0.162785,0.900274,0.5,0.263085,0.0,"Cowandilla",40136
0.787004,0.281703,0.737489,6175,51491.85965,0.162785,0.900274,0.321558,0.396739,0.0,"Crafers",40138
0.802523,0.405668,0.737489,7643,53953.77558,0.162785,0.900274,0.409392,0.18494,0.0,"Tapping",50757
0.659051,0.300175,0.737489,6174,29618.58824,0.162785,0.900274,0.624782,0.075044,0.0,"Cowell",40137
0.811224,0.281113,0.737489,6183,50577.94012,0.162785,0.900274,0.337482,0.381406,0.0,"Cumberland Park",40146
0.789866,0.271084,0.737489,6176,55118.73171,0.162785,0.900274,0.268072,0.460843,0.0,"Crafers West",40139
0.845309,0.322388,0.737489,6177,58337.83051,0.162785,0.900274,0.316418,0.361194,0.0,"Craigburn Farm",40140
0.787575,0.308765,0.737489,6184,37668.63492,0.162785,0.900274,0.581673,0.109562,0.0,"Cummins",40147
0.800729,0.341787,0.737489,7644,55305.14286,0.162785,0.900274,0.444444,0.213768,0.0,"Tarcoola Beach",50758
0.73694,0.353909,0.737489,6178,38491.55556,0.162785,0.900274,0.572664,0.073427,0.0,"Craigmore",40141
0.72859,0.287779,0.737489,6179,40520.09302,0.162785,0.900274,0.420499,0.291721,0.0,"Croydon (SA)",40142
0.6,0.233859,0.737489,6180,28098.37594,0.162785,0.900274,0.570062,0.196078,0.0,"Croydon Park (SA)",40143
0.703297,0.348966,0.737489,6181,33681.33333,0.162785,0.900274,0.535172,0.115862,0.0,"Crystal Brook (SA)",40144
0.791667,0.337121,0.737489,6182,46521.91304,0.162785,0.900274,0.454545,0.208333,0.0,"Cudlee Creek",40145
0.846154,0.299065,0.737489,7645,43438.90909,0.162785,0.900274,0.523364,0.17757,0.0,"Tardun",50759
0.791901,0.414798,0.737489,7646,95622.1573,0.162785,0.900274,0.507848,0.077354,0.0,"Telfer",50760
0.673077,0.248062,0.737489,7647,23405.77778,0.162785,0.900274,0.655039,0.096899,0.0,"Tenterden (WA)",50761
0.741379,0.30303,0.737489,6185,29020.72727,0.162785,0.900274,0.5671,0.12987,0.0,"Curramulka",40148
0.8,0.284768,0.737489,6187,33459.11111,0.162785,0.900274,0.675497,0.039735,0.0,"Darke Peak",40150
0.779279,0.349776,0.737489,6186,32633.71429,0.162785,0.900274,0.488789,0.161435,0.0,"Currency Creek",40149
0.755032,0.322042,0.737489,6193,43144.85039,0.162785,0.900274,0.40108,0.276878,0.0,"Dernancourt",40156
0.633212,0.291513,0.737489,6194,34637.47368,0.162785,0.900274,0.457565,0.250923,0.0,"Devon Park (SA)",40157
0.895833,0.315436,0.737489,6203,44261.04348,0.162785,0.900274,0.557047,0.127517,0.0,"Ebenezer (SA)",40166
0.729282,0.318919,0.737489,6195,36540.59259,0.162785,0.900274,0.540541,0.140541,0.0,"Donovans",40158
0.67735,0.297797,0.737489,6196,37160.5,0.162785,0.900274,0.480455,0.221748,0.0,"Dover Gardens",40159
0.456204,0.249084,0.737489,6211,22048.0,0.162785,0.900274,0.661172,0.089744,0.0,"Elizabeth",40174
0.652174,0.213675,0.737489,6197,34548.0,0.162785,0.900274,0.717949,0.068376,0.0,"Dry Creek (SA)",40160
0.634783,0.27193,0.737489,6198,33063.78947,0.162785,0.900274,0.701754,0.026316,0.0,"Dublin",40161
0.401042,0.178571,0.737489,6199,36719.42857,0.162785,0.900274,0.785714,0.035714,0.0,"Duck Ponds",40162
0.778862,0.351047,0.737489,6204,41478.66667,0.162785,0.900274,0.397746,0.251208,0.0,"Echunga",40167
0.78772,0.312459,0.737489,6205,48638.90909,0.162785,0.900274,0.267449,0.420091,0.0,"Eden Hills",40168
0.681818,0.300448,0.737489,6206,33020.0,0.162785,0.900274,0.547085,0.152466,0.0,"Eden Valley",40169
0.775194,0.23622,0.737489,6207,33098.0,0.162785,0.900274,0.614173,0.149606,0.0,"Edillilie",40170
1.0,0.0,0.737489,6208,54269.42857,0.162785,0.900274,0.0,0.0,0.0,"Edinburgh",40171
0.506383,0.322034,0.737489,6209,23998.0,0.162785,0.900274,0.59322,0.084746,0.0,"Edithburgh",40172
0.681655,0.280198,0.737489,6210,35789.04235,0.162785,0.900274,0.471935,0.247867,0.0,"Edwardstown",40173
0.475312,0.267539,0.737489,6218,23983.02304,0.162785,0.900274,0.662307,0.070155,0.0,"Elizabeth Vale",40181
0.0,0.0,0.737489,6219,0.0,0.162785,0.900274,0.0,0.0,0.0,"Elizabeth West",40182
0.726744,0.369942,0.737489,6220,34299.51515,0.162785,0.900274,0.473988,0.156069,0.0,"Elliston",40183
0.532125,0.329302,0.737489,6221,26143.22184,0.162785,0.900274,0.542606,0.128092,0.0,"Encounter Bay",40184
0.630865,0.26124,0.737489,6222,32444.47696,0.162785,0.900274,0.505039,0.233721,0.0,"Enfield (SA)",40185
0.677734,0.320866,0.737489,6225,28649.2987,0.162785,0.900274,0.596457,0.082677,0.0,"Eudunda",40188
0.788787,0.242542,0.737489,6226,47374.50602,0.162785,0.900274,0.330739,0.426719,0.0,"Evandale (SA)",40189
0.634905,0.330986,0.737489,6227,32795.20497,0.162785,0.900274,0.595573,0.073441,0.0,"Evanston",40190
0.68913,0.315904,0.737489,6228,32644.9697,0.162785,0.900274,0.594771,0.089325,0.0,"Evanston Gardens",40191
0.772464,0.378014,0.737489,6229,43344.36364,0.162785,0.900274,0.479749,0.142237,0.0,"Evanston Park",40192
0.690909,0.315068,0.737489,6238,34885.5,0.162785,0.900274,0.547945,0.136986,0.0,"Finniss",40201
0.741713,0.269601,0.737489,6239,38803.55556,0.162785,0.900274,0.339752,0.390646,0.0,"Firle",40202
0.294872,0.295775,0.737489,6240,17219.42857,0.162785,0.900274,0.704225,0.0,0.0,"Fisherman Bay",40203
0.818627,0.259804,0.737489,6241,49595.61905,0.162785,0.900274,0.330882,0.409314,0.0,"Fitzroy (SA)",40204
0.783009,0.345011,0.737489,6242,46604.2212,0.162785,0.900274,0.397205,0.257785,0.0,"Flagstaff Hill",40205
0.768421,0.231183,0.737489,6243,36155.40741,0.162785,0.900274,0.489247,0.27957,0.0,"Flaxley",40206
0.748092,0.351145,0.737489,6244,39814.66667,0.162785,0.900274,0.480916,0.167939,0.0,"Flaxman Valley",40207
0.628931,0.371069,0.737489,6749,30948.0,0.162785,0.900274,0.610063,0.018868,0.0,"Tarlee",40712
0.746937,0.31385,0.737489,6245,39619.21662,0.162785,0.900274,0.45828,0.22787,0.0,"Flinders Park",40208
0.695238,0.3,0.737489,6246,49636.88889,0.162785,0.900274,0.38,0.32,0.0,"Forest Range",40209
0.775701,0.37619,0.737489,6248,39260.0,0.162785,0.900274,0.433333,0.190476,0.0,"Forreston",40211
0.756494,0.325506,0.737489,6251,42580.87671,0.162785,0.900274,0.412146,0.262348,0.0,"Fulham (SA)",40214
0.57561,0.20603,0.737489,6750,26195.61905,0.162785,0.900274,0.733668,0.060302,0.0,"Tarpeena",40713
0.771186,0.377193,0.737489,6751,42934.66667,0.162785,0.900274,0.403509,0.219298,0.0,"Tatachilla",40714
0.741935,0.355852,0.737489,6249,35763.38462,0.162785,0.900274,0.553758,0.09039,0.0,"Freeling",40212
0.747253,0.236957,0.737489,6250,46526.7234,0.162785,0.900274,0.304348,0.458696,0.0,"Frewville",40213
0.544177,0.307847,0.737489,6260,27248.0,0.162785,0.900274,0.625755,0.066398,0.0,"Gawler West",40223
0.760539,0.371998,0.737489,6753,43568.9607,0.162785,0.900274,0.422964,0.205038,0.0,"Tea Tree Gully",40716
0.73424,0.294391,0.737489,6252,39197.14005,0.162785,0.900274,0.484567,0.221042,0.0,"Fulham Gardens",40215
0.728054,0.238462,0.737489,6253,48804.88889,0.162785,0.900274,0.31086,0.450679,0.0,"Fullarton",40216
0.0,0.0,0.737489,6254,16198.0,0.162785,0.900274,0.0,0.0,0.0,"Garden Island (SA)",40217
0.672673,0.277439,0.737489,6255,36348.0,0.162785,0.900274,0.5,0.222561,0.0,"Gawler (SA)",40218
0.820717,0.373253,0.737489,6256,41955.84314,0.162785,0.900274,0.516966,0.10978,0.0,"Gawler Belt",40219
0.751214,0.370445,0.737489,6257,41719.05263,0.162785,0.900274,0.480162,0.149393,0.0,"Gawler East",40220
0.682243,0.29703,0.737489,6258,27805.14286,0.162785,0.900274,0.594059,0.108911,0.0,"Gawler River",40221
0.691997,0.334142,0.737489,6259,36761.24503,0.162785,0.900274,0.522654,0.143204,0.0,"Gawler South",40222
0.606452,0.251613,0.737489,6261,23348.0,0.162785,0.900274,0.63871,0.109677,0.0,"Georgetown (SA)",40224
0.625,0.254967,0.737489,6262,30152.25532,0.162785,0.900274,0.582781,0.162252,0.0,"Gepps Cross",40225
0.605944,0.271224,0.737489,6265,31247.61686,0.162785,0.900274,0.529768,0.199008,0.0,"Gilles Plains",40228
0.777778,0.325077,0.737489,6754,55279.25,0.162785,0.900274,0.360681,0.314241,0.0,"Tennyson (SA)",40717
0.0,0.0,0.737489,6263,0.0,0.162785,0.900274,0.0,0.0,0.0,"Germein Bay",40226
0.647727,0.202033,0.737489,6264,52309.11111,0.162785,0.900274,0.363405,0.434562,0.0,"Gilberton (SA)",40227
0.62201,0.262019,0.737489,6266,24792.44444,0.162785,0.900274,0.634615,0.103365,0.0,"Gladstone (SA)",40229
0.723618,0.411168,0.737489,6271,40392.44444,0.162785,0.900274,0.472081,0.116751,0.0,"Glenburnie",40234
0.756962,0.363636,0.737489,6272,35684.17021,0.162785,0.900274,0.535354,0.10101,0.0,"Glencoe (SA)",40235
0.841304,0.350763,0.737489,6273,73522.46809,0.162785,0.900274,0.557734,0.091503,0.0,"Glendambo",40236
0.644332,0.226929,0.737489,6274,48922.0113,0.162785,0.900274,0.459405,0.313666,0.0,"Glenelg (SA)",40237
0.759632,0.317634,0.737489,6276,47230.85714,0.162785,0.900274,0.403504,0.278863,0.0,"Glenelg North",40239
0.754746,0.284738,0.737489,6277,49661.47518,0.162785,0.900274,0.321185,0.394077,0.0,"Glenelg South",40240
0.779874,0.328352,0.737489,6278,48774.77165,0.162785,0.900274,0.410145,0.261502,0.0,"Glengowrie",40241
0.653484,0.189036,0.737489,6279,38781.02752,0.162785,0.900274,0.369565,0.441399,0.0,"Glenside",40242
0.711579,0.225367,0.737489,6280,52017.89247,0.162785,0.900274,0.309224,0.465409,0.0,"Glenunga",40243
0.781153,0.35214,0.737489,6284,46163.43624,0.162785,0.900274,0.458366,0.189494,0.0,"Golden Grove",40247
0.694656,0.34375,0.737489,6291,38795.05882,0.162785,0.900274,0.515625,0.140625,0.0,"Gould Creek",40254
0.746386,0.324022,0.737489,6292,46558.90909,0.162785,0.900274,0.409793,0.266185,0.0,"Grange (SA)",40255
0.789258,0.363335,0.737489,6297,46181.02181,0.162785,0.900274,0.463881,0.172784,0.0,"Greenwith",40260
0.779914,0.376261,0.737489,6298,42971.57414,0.162785,0.900274,0.489188,0.134551,0.0,"Gulfview Heights",40261
0.753731,0.44732,0.737489,6299,40479.50685,0.162785,0.900274,0.382625,0.170055,0.0,"Gumeracha",40262
0.653828,0.339972,0.737489,6300,32574.03878,0.162785,0.900274,0.566466,0.093562,0.0,"Hackham",40263
0.531968,0.272044,0.737489,6301,25585.63066,0.162785,0.900274,0.66984,0.058116,0.0,"Hackham West",40264
0.570533,0.217125,0.737489,6302,38864.12903,0.162785,0.900274,0.41896,0.363914,0.0,"Hackney",40265
0.784064,0.35004,0.737489,6303,45027.13669,0.162785,0.900274,0.379475,0.270485,0.0,"Hahndorf",40266
0.740458,0.284644,0.737489,6304,31994.51163,0.162785,0.900274,0.625468,0.089888,0.0,"Halbury",40267
0.783734,0.292052,0.737489,6320,52463.87302,0.162785,0.900274,0.316081,0.391867,0.0,"Heathfield",40283
0.565574,0.222222,0.737489,6305,24503.55556,0.162785,0.900274,0.666667,0.111111,0.0,"Hallett",40268
0.819277,0.224,0.737489,6321,66698.0,0.162785,0.900274,0.252,0.524,0.0,"Heathpool",40284
0.774382,0.374236,0.737489,6306,44180.7606,0.162785,0.900274,0.414048,0.211716,0.0,"Hallett Cove",40269
0.625749,0.304734,0.737489,6307,31356.0,0.162785,0.900274,0.630178,0.065089,0.0,"Hamley Bridge",40270
0.777047,0.393355,0.737489,6310,42112.20582,0.162785,0.900274,0.43128,0.175364,0.0,"Happy Valley (SA)",40273
0.426667,0.316456,0.737489,6311,17570.22222,0.162785,0.900274,0.556962,0.126582,0.0,"Hardwicke Bay",40274
0.675434,0.248294,0.737489,6322,34756.16327,0.162785,0.900274,0.453543,0.298163,0.0,"Hectorville",40285
0.677918,0.263158,0.737489,6323,36401.06122,0.162785,0.900274,0.600284,0.136558,0.0,"Hendon (SA)",40286
0.746479,0.378378,0.737489,6312,42414.66667,0.162785,0.900274,0.40991,0.211712,0.0,"Harrogate",40275
0.756014,0.32872,0.737489,6314,38081.33333,0.162785,0.900274,0.553633,0.117647,0.0,"Hawker (SA)",40277
0.787048,0.369863,0.737489,6330,41855.45501,0.162785,0.900274,0.506849,0.123288,0.0,"Hillbank",40293
0.718285,0.275164,0.737489,6331,37827.49791,0.162785,0.900274,0.441334,0.283502,0.0,"Hillcrest (SA)",40294
0.851852,0.348214,0.737489,6333,30859.11111,0.162785,0.900274,0.526786,0.125,0.0,"Hilltown",40296
0.615625,0.308176,0.737489,6332,28151.38983,0.162785,0.900274,0.613208,0.078616,0.0,"Hillier",40295
0.569715,0.366917,0.737489,6336,31089.57303,0.162785,0.900274,0.467669,0.165414,0.0,"Hindmarsh Island",40299
0.810559,0.413249,0.737489,6341,47418.96774,0.162785,0.900274,0.388013,0.198738,0.0,"Houghton",40304
0.722667,0.356383,0.737489,6337,30892.2623,0.162785,0.900274,0.478723,0.164894,0.0,"Hindmarsh Valley",40300
0.733716,0.35278,0.737489,6339,38983.61644,0.162785,0.900274,0.472747,0.174473,0.0,"Hope Valley (SA)",40302
0.0,0.0,0.737489,6340,0.0,0.162785,0.900274,0.0,0.0,0.0,"Horsnell Gully",40303
0.759868,0.436893,0.737489,6343,43033.71429,0.162785,0.900274,0.414239,0.148867,0.0,"Humbug Scrub",40306
0.626079,0.375839,0.737489,6344,31653.55556,0.162785,0.900274,0.551774,0.072387,0.0,"Huntfield Heights",40307
0.79402,0.363014,0.737489,6347,46401.33333,0.162785,0.900274,0.383562,0.253425,0.0,"Inglewood (SA)",40310
0.736973,0.312039,0.737489,6348,31315.74194,0.162785,0.900274,0.511057,0.176904,0.0,"Inman Valley",40311
0.0,0.0,0.737489,6349,0.0,0.162785,0.900274,0.0,0.0,0.0,"Inneston",40312
0.284091,0.103448,0.737489,6350,14654.25,0.162785,0.900274,0.862069,0.034483,0.0,"Iron Knob",40313
0.794964,0.401408,0.737489,6351,48214.66667,0.162785,0.900274,0.25,0.348592,0.0,"Ironbank",40314
0.661836,0.299517,0.737489,6352,27681.33333,0.162785,0.900274,0.536232,0.164251,0.0,"Island Beach",40315
0.538462,0.0,0.737489,6353,16414.66667,0.162785,0.900274,0.0,0.0,0.0,"James Well",40316
0.819549,0.33584,0.737489,6356,34908.0,0.162785,0.900274,0.496241,0.16792,0.0,"Joanna",40319
0.789838,0.324796,0.737489,6354,36930.75862,0.162785,0.900274,0.541327,0.133877,0.0,"Jamestown",40317
0.711864,0.340517,0.737489,6355,29565.3913,0.162785,0.900274,0.590517,0.068966,0.0,"Jerusalem",40318
0.793103,0.211475,0.737489,6357,58867.35484,0.162785,0.900274,0.286885,0.501639,0.0,"Joslin",40320
0.726708,0.263473,0.737489,6358,52834.36364,0.162785,0.900274,0.497006,0.239521,0.0,"Jupiter Creek",40321
0.662651,0.293909,0.737489,6359,32812.0,0.162785,0.900274,0.601983,0.104108,0.0,"Kadina",40322
0.645695,0.239482,0.737489,6360,30648.0,0.162785,0.900274,0.656958,0.10356,0.0,"Kalangadoo",40323
0.78327,0.419048,0.737489,6362,39310.02532,0.162785,0.900274,0.386667,0.194286,0.0,"Kangarilla",40325
0.80622,0.407583,0.737489,6363,38479.14754,0.162785,0.900274,0.481043,0.111374,0.0,"Kanmantoo",40326
0.6875,0.352224,0.737489,6364,32739.37931,0.162785,0.900274,0.541743,0.106033,0.0,"Kapunda",40327
0.820755,0.516746,0.737489,6361,41148.0,0.162785,0.900274,0.354067,0.129187,0.0,"Kalbeeba",40324
0.753472,0.273038,0.737489,6365,25948.0,0.162785,0.900274,0.617747,0.109215,0.0,"Karoonda",40328
0.0,0.0,0.737489,6366,0.0,0.162785,0.900274,0.0,0.0,0.0,"Katarapko",40329
0.852941,0.293785,0.737489,6367,38193.16129,0.162785,0.900274,0.536723,0.169492,0.0,"Keilira",40330
0.807918,0.343152,0.737489,6368,36129.51261,0.162785,0.900274,0.574374,0.082474,0.0,"Keith",40331
0.914179,0.283019,0.737489,6369,39492.18605,0.162785,0.900274,0.618868,0.098113,0.0,"Kelly",40332
0.72356,0.219895,0.737489,6370,44678.09709,0.162785,0.900274,0.302618,0.477487,0.0,"Kensington (SA)",40333
0.753086,0.352761,0.737489,6376,30874.31579,0.162785,0.900274,0.552147,0.095092,0.0,"Keyneton",40339
0.733489,0.275278,0.737489,6377,39431.18584,0.162785,0.900274,0.514319,0.210403,0.0,"Kidman Park",40340
0.627397,0.292683,0.737489,6383,26586.59649,0.162785,0.900274,0.604336,0.102981,0.0,"Kingston On Murray",40346
0.723404,0.310769,0.737489,6384,46412.51613,0.162785,0.900274,0.344615,0.344615,0.0,"Kingston Park",40347
0.663842,0.280851,0.737489,6385,30960.61261,0.162785,0.900274,0.64539,0.073759,0.0,"Kingston SE",40348
0.699771,0.271236,0.737489,6387,37589.37931,0.162785,0.900274,0.398163,0.3306,0.0,"Klemzig",40350
0.880952,0.379147,0.737489,6388,38864.12903,0.162785,0.900274,0.526066,0.094787,0.0,"Kongorong",40351
0.368421,0.109091,0.737489,6389,13942.11765,0.162785,0.900274,0.890909,0.0,0.0,"Koonibba",40352
0.780041,0.396987,0.737489,6517,40255.02703,0.162785,0.900274,0.418567,0.184446,0.0,"Nairne",40480
0.772727,0.323741,0.737489,6390,36843.2381,0.162785,0.900274,0.568345,0.107914,0.0,"Korunye",40353
0.679245,0.293651,0.737489,6391,31148.0,0.162785,0.900274,0.626984,0.079365,0.0,"Kudla",40354
0.803112,0.377627,0.737489,6407,45332.81013,0.162785,0.900274,0.394576,0.227797,0.0,"Littlehampton",40370
0.755474,0.314079,0.737489,6392,39814.66667,0.162785,0.900274,0.472924,0.212996,0.0,"Kuitpo",40355
0.727394,0.267774,0.737489,6393,39848.0,0.162785,0.900274,0.368106,0.36412,0.0,"Kurralta Park",40356
0.781625,0.419226,0.737489,6452,42414.66667,0.162785,0.900274,0.431242,0.149533,0.0,"McLaren Flat",40415
0.752916,0.385024,0.737489,6453,38535.12446,0.162785,0.900274,0.439193,0.175783,0.0,"McLaren Vale",40416
0.768018,0.286682,0.737489,6394,35731.05085,0.162785,0.900274,0.607223,0.106095,0.0,"Lameroo",40357
0.841823,0.322493,0.737489,6395,37916.25397,0.162785,0.900274,0.498645,0.178862,0.0,"Langhorne Creek",40358
0.757856,0.34424,0.737489,6396,45163.45064,0.162785,0.900274,0.417972,0.237788,0.0,"Largs Bay",40359
0.559441,0.206406,0.737489,6518,20748.0,0.162785,0.900274,0.775801,0.017794,0.0,"Nangwarry",40481
0.631579,0.35989,0.737489,6519,31742.28571,0.162785,0.900274,0.554945,0.085165,0.0,"Napperby",40482
0.722749,0.334118,0.737489,6398,30173.0,0.162785,0.900274,0.484706,0.181176,0.0,"Laura (SA)",40361
